# 化学式/元素 自定义词库(由 chemical(7) 微软全拼 v7 转换, 格式: 词	q'y	权重)
# 用法: 打术语全拼出化学式(如 an'gen->NH₄⁺); 打元素符号或拼音出元素名(ac/锕->锕)
KHCO₃	tan'suan'qing'jia	100
NaHCO₃	tan'suan'qing'na	100
FeCO₃	tan'suan'ya'tie	100
Ag₂CO₃	tan'suan'yin	100
—CO—	tang'ji	100
铽	tb	100
锝	tc	100
4f⁹6s²	te	100
Tb	te	100
碲	te	100
铽	te	100
钍	th	100
5s²5p³	ti	100
Sb	ti	100
钛	ti	100
铊	ti	100
锑	ti	100
Ts	tian	100
SrSO₄	tian'qing'shi	100
3d⁶4s²	tie	100
Fe	tie	100
铁	tie	100
FeSO₄·7H₂O	tie'fan	100
Fe³⁺	tie'li'zi	100
[Fe(CN)₆]³⁻	tie'qing'gen	100
[Fe(CN)₆]³⁻	tie'qing'gen'li'zi	100
K₃[Fe(CN)₆]	tie'qing'hua'jia	100
Fe₃[Fe(CN)₆]₂	tie'qing'hua'ya'tie	100
铥	tm	100
3d¹⁰4s¹	tong	100
Cu	tong	100
铜	tong	100
Cu²⁺	tong'li'zi	100
—CO—	tong'tang'ji	100
6d²7s²	tu	100
Th	tu	100
钍	tu	100
钨	w	100
㎺	wa'te	100
㎻	wa'te	100
㎼	wa'te	100
㎽	wa'te	100
㎾	wa'te	100
㎿	wa'te	100
—R	wan'ji	100
CₙH₂ₙ₊₂	wan'ting	100
㎛	wei'mi	100
C₆H₈O₆	wei'sheng'su'c	100
5d⁴6s²	wu	100
W	wu	100
钨	wu	100
—C₅H₁₁	wu'ji	100
C(CH₃)₄	wu'wan	100
CH₃(CH₂)₃CH₃	wu'wan	100
CH₃CH₂CH(CH₃)₂	wu'wan	100
C₅H₁₂	wu'wan	100
V₂O₅	wu'yang'hua'er'fan	100
P₂O₅	wu'yang'hua'er'lin	100
氙	xe	100
4s²4p⁴	xi	100
5s²5p²	xi	100
Se	xi	100
Sg	xi	100
Sn	xi	100
硒	xi	100
锡	xi	100
—CH₂—CH=CH₂	xi'bing'ji	100
H₂SeO₄	xi'suan	100
CₙH₂ₙ	xi'ting	100
㏜	xi'wo'te	100
5s²5p⁶	xian	100
Xe	xian	100
氙	xian	100
—CONH₂	xian'an'ji	100
C₁₂H₂₂O₁₁	xian'wei'er'tang	100
(C₆H₁₀O₅)ₙ	xian'wei'su	100
—NO₂	xiao'ji	100
C₆H₅NO₂	xiao'ji'ben	100
Ca(OH)₂	xiao'shi'hui	100
NaHCO₃	xiao'su'da	100
HNO₃	xiao'suan	100
NH₄NO₃	xiao'suan'an	100
Ba(NO₃)₂	xiao'suan'bei	100
Ca(NO₃)₂	xiao'suan'gai	100
NO₃⁻	xiao'suan'gen	100
KNO₃	xiao'suan'jia	100
Al(NO₃)₃	xiao'suan'lv	100
Mg(NO₃)₂	xiao'suan'mei	100
Mn(NO₃)₂	xiao'suan'meng	100
NaNO₃	xiao'suan'na	100
Fe(NO₃)₃	xiao'suan'tie	100
Cu(NO₃)₂	xiao'suan'tong	100
Zn(NO₃)₂	xiao'suan'xin	100
Fe(NO₃)₂	xiao'suan'ya'tie	100
AgNO₃	xiao'suan'yin	100
—NO₂	xiao'xian	100
MgSO₄·7H₂O	xie'yan	100
3d¹⁰4s²	xin	100
Zn	xin	100
锌	xin	100
ZnO	xin'bai	100
Zn²⁺	xin'li'zi	100
4s²4p⁵	xiu	100
Br	xiu	100
Br₂	xiu	100
溴	xiu	100
C₆H₅Br	xiu'ben	100
KBr	xiu'hua'jia	100
NaBr	xiu'hua'na	100
HBr	xiu'hua'qing	100
AgBr	xiu'hua'yin	100
—Br	xiu'ji	100
Br⁻	xiu'li'zi	100
BrO₃⁻	xiu'suan'gen	100
CH₃CH₂Br	xiu'yi'wan	100
C₂H₅Br	xiu'yi'wan	100
₀	xj	100
₁	xj	100
₂	xj	100
₃	xj	100
₄	xj	100
₅	xj	100
₆	xj	100
₇	xj	100
₈	xj	100
₉	xj	100
₋	xjf	100
ₘ	xjm	100
ₙ	xjn	100
₊	xjz	100
钇	y	100
3s²3p⁶ 	ya	100
Ar	ya	100
氩	ya	100
Hg₂²⁺	ya'gong'li'zi	100
H₃PO₃	ya'lin'suan	100
H₂SO₃	ya'liu'suan	100
SO₃²⁻	ya'liu'suan'gen	100
K₂SO₃	ya'liu'suan'jia	100
Na₂SO₃	ya'liu'suan'na	100
HSO₃⁻	ya'liu'suan'qing'gen	100
NaHSO₃	ya'liu'suan'qing'na	100
HClO₂	ya'lv'suan	100
Fe²⁺	ya'tie'li'zi	100
Cu⁺	ya'tong'li'zi	100
—NO	ya'xiao'ji	100
NaNO₂	ya'xiao'suan'na	100
—NO	ya'xiao'xian	100
HCl	yan'suan	100
2s²2p⁴	yang	100
O	yang	100
O₂	yang	100
氧	yang	100
BaO	yang'hua'bei	100
V₂O₅	yang'hua'fan	100
CaO	yang'hua'gai	100
Cr₂O₃	yang'hua'ge	100
HgO	yang'hua'gong	100
K₂O	yang'hua'jia	100
Li₂O	yang'hua'li	100
Al₂O₃	yang'hua'lv	100
MgO	yang'hua'mei	100
Na₂O	yang'hua'na	100
PbO	yang'hua'qian	100
FeO	yang'hua'tie	100
Fe₂O₃	yang'hua'tie	100
Fe₃O₄	yang'hua'tie	100
CuO	yang'hua'tong	100
ZnO	yang'hua'xin	100
FeO	yang'hua'ya'tie	100
Cu₂O	yang'hua'ya'tong	100
Ag₂O	yang'hua'yin	100
O²⁻	yang'li'zi	100
O₂	yang'qi	100
镱	yb	100
4d¹5s²	yi	100
4f¹⁴6s²	yi	100
5d⁷6s²	yi	100
Ir	yi	100
Y	yi	100
Yb	yi	100
钇	yi	100
铱	yi	100
镱	yi	100
CH₃CH₂NH₂	yi'an	100
C₂H₇N	yi'an	100
C₈H₁₀	yi'ben	100
—CH(CH₃)₂	yi'bing'ji	100
—Pr—i	yi'bing'ji	100
—H₂C=C(CH₃)C—	yi'bing'xi'ji	100
CH₃CH₂OH	yi'chun	100
C₂H₅OH	yi'chun	100
C₂H₆O	yi'chun	100
CH₃CH₂ONa	yi'chun'na	100
HOCH₂COOH	yi'chun'suan	100
H₂NCH₂CH₂NH₂	yi'e'ran	100
CH₂OHCH₂OH	yi'er'chun	100
HOCH₂CH₂OH	yi'er'chun	100
COOH—COOH	yi'er'suan	100
H₂C₂O₄	yi'er'suan	100
—C₂H₅	yi'ji	100
—Et	yi'ji	100
CH₃CN	yi'jing	100
C₂H₃N	yi'jing	100
CH₃Cl	yi'lv'jia'wan	100
C₂H₅OC₂H₅	yi'mi	100
C₄H₁₀O	yi'mi	100
CH₃CHO	yi'quan	100
C₂H₄O	yi'quan	100
CH≡CH	yi'que	100
C₂H₂	yi'que	100
—C≡CH	yi'que'ji	100
NH₃·H₂O	yi'shui'he'an	100
CH₃COOH	yi'suan	100
C₂H₄O₂	yi'suan	100
CH₃COO⁻	yi'suan'gen	100
CH₃COONa	yi'suan'na	100
CH₃COOCH₂CH₃	yi'suan'yi'zhi	100
C₄H₈O₂	yi'suan'yi'zhi	100
CH₃CH₃	yi'wan	100
C₂H₆	yi'wan	100
CH₂=CH₂	yi'xi	100
C₂H₄	yi'xi	100
—CH=CH₂	yi'xi'ji	100
CH₃CONH₂	yi'xia'nan	100
C₂H₅NO	yi'xia'nan	100
—NHCOCH₃	yi'xia'nan'ji	100
—Ac	yi'xian'ji	100
—COCH₃	yi'xian'ji	100
—OCOCH₃	yi'xian'yang'ji	100
NO	yi'yang'hua'dan	100
CO	yi'yang'hua'tan	100
CₙH₂ₙ₊₁OH	yi'yuan'chun	100
CₙH₂ₙ₊₁X	yi'yuan'lu'dai'ting	100
4d¹⁰5s¹	yin	100
5s²5p¹	yin	100
Ag	yin	100
In	yin	100
铟	yin	100
银	yin	100
6.67384×10⁻¹¹m³/(kg·s²)	yin'li'chang'liang	100
Ag⁺	yin'li'zi	100
HgS	yin'zhu	100
CaF₂	ying'shi	100
C₁₈H₃₆O₂	ying'zhi'suan	100
C₁₈H₃₅O₂Na	ying'zhi'suan'na	100
4f⁷6s²	you	100
5f³6d¹7s²	you	100
Eu	you	100
U	you	100
铕	you	100
Na₂SO₄·10H₂O	yuan'ming'fen	100
4s²4p²	zhe	100
Ge	zhe	100
锗	zhe	100
C₁₂H₂₂O₁₁	zhe'tang	100
—CH₂CH₂CH₃	zheng'bing'ji	100
—Bu—n	zheng'ding'ji	100
CₙH₂ₙ₊₁COOCₘH₂ₘ₊₁	zhi	100
—COOR	zhi'ji	100
NaNO₃	zhi'li'xiao'shi	100
NaHCO₃	zhong'jian	100
BaSO₄	zhong'jing'shi	100
CH₂	zhong'tan	100
BaO	zhong'tu	100
K₂CO₃	zhu'hui	100
HgS	zhu'sha	100
㎅	zi'jie	100
㎆	zi'jie	100
㎇	zi'jie	100
锌	zn	100
